ID,Category_EN,Category_AR,Carousel_Group_text_EN,Carousel_Group_text_AR,SubCategory_Text_EN,SubCategory_Text_AR,SubCategory_Subtitle_EN,SubCategory_Subtitle_AR,Categories_Info,Comments,Sheet,Column,PSG_thumbnail_view,PSG_Focus,SubCategory_Focus,Status,SubCategory_thumbnail_Raw,URL__thumbnail_Raw,URL_thumbnail_view,URL_Focus
68,subjects,مواضيع,subjects,مواضيع,Longing and nostalgia,الشوق والحنين,subjects,مواضيع,"الشوق هنا ليس غياباً عابراً، بل نارٌ تشتعل في الصدر، تحمل ريح ""النود"" وأنين الفراق كالصقر الشارد عن عشّه.  
اقرأ أبياتاً تُذيب القلوب حنيناً، حيث يصبح الانتظار سيفَ صبرٍ يقطع الليالي ويُعيد الروح إلى أحضان الوطن.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,subjects,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Subjects_Longing and nostalgia_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Subjects_Longing and nostalgia_Focus.jpg,Subjects_Longing and nostalgia_الشوق والحنين_Focus,Focus_Live,Subjects_Longing and nostalgia_الشوق والحنين_thumbnail_Raw,https://drive.google.com/uc?id=1mPzwwg5WwYNUp3F5TKyM2f9s3qftJcXK&export=download,https://drive.google.com/uc?id=1rJhGMY9hGVa-NWDSzQ3mv6PHYkcsOjnR&export=download,https://drive.google.com/uc?id=1c5K3aR1EXDueyOPTiUynBkuyBVUEXLtu&export=download
69,subjects,مواضيع,subjects,مواضيع,Envy and Complaint,الغيرة والعتاب,subjects,مواضيع,"الغيرة هنا نارٌ تشتعل في صدور العاشقين، والعتاب سيفٌ يقطع الشوق بلا رحمةٍ ويبقي القلوب معلقة.  
غُصْ في أبياتٍ تُوقظ العواطف الجامحة، حيث تتحول العيون سهاماً والنودَ عذاباً يُشفي الروح.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,subjects,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Subjects_Envy and Complaint_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Subjects_Envy and Complaint_Focus.jpg,Subjects_Envy and Complaint_الغيرة والعتاب_Focus,Focus_Live,Subjects_Envy and Complaint_الغيرة والعتاب_thumbnail_Raw,https://drive.google.com/uc?id=1ckEkfkvQlXL7bJt_5GFgwsaMlZ_zxtFZ&export=download,https://drive.google.com/uc?id=1tiUiegjtiBaMvWefFkY6AUzW3qUFiASV&export=download,https://drive.google.com/uc?id=1n-DnYiTYJ0DlTvsMjPH6c5vHQMGJcbVO&export=download
70,subjects,مواضيع,subjects,مواضيع,Fidelity and Patience,الوفاء والصبر,subjects,مواضيع,"الوفاء هنا عهدٌ من صخر الروح، والصبر سيفٌ يقطع النوائب ويحرس القلوب في عزلتها.  
اقرأ أبياتاً تنبض بـ""النود"" والثبات، حيث يصبح الانتظار انتصاراً والوفاء تاجاً للأحرار.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,subjects,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Subjects_Fidelity and Patience_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Subjects_Fidelity and Patience_Focus.jpg,Subjects_Fidelity and Patience_الوفاء والصبر_Focus,Focus_Live,Subjects_Fidelity and Patience_الوفاء والصبر_thumbnail_Raw,https://drive.google.com/uc?id=1B4fwKhRevvd36It2nE98V8i1hGq9MvpE&export=download,https://drive.google.com/uc?id=1LRMpIj1g4Jp7M5dYQwkFMuOSC86Lcsba&export=download,https://drive.google.com/uc?id=1_vU6TjAqSy3UAdiiC3lL7g4v2UnmZ0JY&export=download
71,subjects,مواضيع,subjects,مواضيع,Honor and Glory,المجد والعز,subjects,مواضيع,"المجد والعزُّ في شعر الفزاع إرثُ قادةٍ يبنون الدولَ بالعزمِ والحكمةِ، سيوفُ شموخٍ تقطعُ الظلامَ نحو القممِ.  
اقرأ أبياتَ الفخرِ التي تُعانقُ السحابَ، وتجعلُ الصقرَ رفيقَ الروحِ في سبيلِ العلياءِ.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,subjects,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Subjects_Honor and Glory_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Subjects_Honor and Glory_Focus.jpg,Subjects_Honor and Glory_المجد والعز_Focus,Focus_Live,Subjects_Honor and Glory_المجد والعز_thumbnail_Raw,https://drive.google.com/uc?id=11k4i_T8uo8nM31LNZhGgutp0_hYDmhdJ&export=download,https://drive.google.com/uc?id=1vcxz53mk_5pycskpLQt_MUW39FyiGBxF&export=download,https://drive.google.com/uc?id=125uCzi3pOo7kFzBIYLRFCU3WfXi2ZMDh&export=download
72,subjects,مواضيع,subjects,مواضيع,Pain and Sorrow,الألم والحزن,subjects,مواضيع,"الحزن في ديوان الفزاع ضيفٌ ثقيلٌ يُكتبُ بدمعِ العيونِ قصائدَ الفراقِ وغربةِ الروحِ داخلِ الوطنِ.  
تلمسْ أوجاعاً صِيغَتْ بصدقٍ جارحٍ، حيثُ الصَّبرُ مفتاحٌ والجُرْحُ دَرْسٌ في مَدْرَسَةِ الحَيَاةِ.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,subjects,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Subjects_Pain and Sorrow_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Subjects_Pain and Sorrow_Focus.jpg,Subjects_Pain and Sorrow_الألم والحزن_Focus,Focus_Live,Subjects_Pain and Sorrow_الألم والحزن_thumbnail_Raw,https://drive.google.com/uc?id=10UbpXWRdfqYTXMjZHlEeL0wYq9TETGpK&export=download,https://drive.google.com/uc?id=1o7K672YAMrWzLnfE9j6u1B20ddyPLYKZ&export=download,https://drive.google.com/uc?id=1hUd0vDz6iYNiuAdZdu1tGQBxjYpxkOIg&export=download
73,subjects,مواضيع,subjects,مواضيع,Poetry and Creativity,الشعر والإبداع,subjects,مواضيع,"الشعر هنا ليس كلمات فحسب، بل سيفُ إبداعٍ يقطعُ الروحَ نحو آفاقِ الجمالِ والحكمةِ النابضةِ.  
غُصْ في بحرِ قوافي الفزاعِ، حيثُ يصبحُ الإلهامُ صقراً يعانقُ السحابَ ويزرعُ في القلبِ ورودَ الخلودِ.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,subjects,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Subjects_Poetry and Creativity_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Subjects_Poetry and Creativity_Focus.jpg,Subjects_Poetry and Creativity_الشعر والإبداع_Focus,Focus_Live,Subjects_Poetry and Creativity_الشعر والإبداع_thumbnail_Raw,https://drive.google.com/uc?id=1bRsvtcC9FL0k_9oM1PEDKxK9G0CKyH07&export=download,https://drive.google.com/uc?id=1L2knsDqguqoD2lY-tI_lBdQ6iQE8PsgN&export=download,https://drive.google.com/uc?id=1B0jveNo3aUw61GuZ9s1HVwT3GzIoSmOH&export=download
74,subjects,مواضيع,subjects,مواضيع,Beauty and Eyes,الجمال والعيون,subjects,مواضيع,"العيون هنا سيوفُ جمالٍ قاتلةٍ، تُذيبُ القلوبَ بنظراتٍ من عسلٍ وخزامى، وتُشعلُ الشوقَ في ليالي الغزل.  
غُصْ في أسرارِ عيونِ فزاعَ تُسَبِي الروحَ، حيثُ يصبحُ النظرُ عهداً أبدياً بالوفاءِ والعشقِ الجامحِ.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,religion,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Subjects_Beauty and Eyes_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Subjects_Beauty and Eyes_Focus.jpg,Subjects_Beauty and Eyes_الجمال والعيون_Focus,Focus_Live,Subjects_Beauty and Eyes_الجمال والعيون_thumbnail_Raw,https://drive.google.com/uc?id=1j_f0KJNRA8w3U2kryIJug-qhsohL1UMH&export=download,https://drive.google.com/uc?id=1oGQBC5pb3ul-J8tVib3dDv35vWjlIUJD&export=download,https://drive.google.com/uc?id=1ENe9SBMQMHR7w69uovKu7Lp_BLYPo8em&export=download
75,religion,دين,religion,دين,worship,العبادة,religion,دين,"هنا تتجلى العبادة إيماناً نابضاً بالقلب، حيث الدعاء سيفٌ يقطع الهم، والسجود ظلٌ يستظل به الروح أمام عظمة الخالق.  
اقرأ أبياتاً تُعانق السحب بالخشوع، فتصبح الصلاة نسيمَ وفاء يروي صحراء النفس ويُضيء دروبَ الهدى.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,religion,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Religion_worship_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Religion_worship_Focus.jpg,Religion_worship_العبادة_Focus,Image_issue,Religion_worship_العبادة_Focus,https://drive.google.com/uc?id=1n2NPdnk_WqfI___yMv5AkjUfINQHD5pZ&export=download,https://drive.google.com/uc?id=1tFutw72O8BwiBnBHFI4DhzhsUK6EnZRD&export=download,https://drive.google.com/uc?id=1pLFTTL2oNIXiHSSjdTGbcdAvVpkga6nN&export=download
76,religion,دين,religion,دين,Allah,الله,religion,دين,"هنا اللهُ إلهُ السموات والأرض، نورُ القلوب ورحمةُ الخالقِ في أبياتِ الفزاعِ تسبيحاً وخشوعاً.  
اقرأَ سجْعَ الإيمانِ يُنِيرُ الروحَ كالبرقِ في ليلِ الشوقِ، ويُعْلِيَ الصَّدْرَ إلى معارجِ السماءِ.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,religion,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Religion_Allah_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Religion_Allah_Focus.jpg,Religion_Allah_الله_Focus,Focus_Live,Religion_Allah_الله_thumbnail_Raw,https://drive.google.com/uc?id=18Q00ZxwIqKLgEIyO80OCkGSzM0gaYQG-&export=download,https://drive.google.com/uc?id=1jffwShgKA4Y8aA5KTTzGwiAw-V324Z3q&export=download,https://drive.google.com/uc?id=1v5aZp0cGtzbzsz4bwTaUZ0q9Yzp5I9fu&export=download
77,religion,دين,religion,دين,religious places,الأماكن المقدسة,religion,دين,"هنا الأماكن المقدسة ليست حجراً فحسب، بل محرابُ الروح يناجي السماء، ومَعْبَدُ الوفاء لتراب الآباء والأنبياء.  
اقرأ أبياتاً تُعَانِقُ السَّمَاءَ بالعزم، حيث يصبح الحجُّ سيفَ عزٍّ ونسيمَ رحمةٍ يروي القلوب الظمأى.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,religion,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Religion_religious places_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Religion_religious places_Focus.jpg,Religion_religious places_الأماكن المقدسة_Focus,Focus_Live,Religion_religious places_الأماكن المقدسة_thumbnail_Raw,https://drive.google.com/uc?id=1oqwOCCAio1mT5GXVzbqEcf4JdZUY34JN&export=download,https://drive.google.com/uc?id=144Jqbi6awgPEJbt41NO_Z3H-t25k22QU&export=download,https://drive.google.com/uc?id=1JaU5D3h-qkLh2nLREBCJk2Z0-7WmBZJO&export=download
78,religion,دين,religion,دين,Prohets,الأنبياء,religion,دين,"هنا الأنبياء رموزُ هدايةٍ وصبرٍ، أضواءُ سبيلٍ في ليل الفتن تُنيرُ دروبَ الأممِ بالوحيِ والعزمِ.  
اقرأ أبياتاً تُحيي سيرَهمَ كسيوفِ عدلٍ، فتُشرقُ في قلبكَ نورُ الحكمةِ وشموخُ الروحِ.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,religion,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Religion_Prohets_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Religion_Prohets_Focus.jpg,Religion_Prohets_الأنبياء_Focus,Focus_Live,Religion_Prohets_الأنبياء_thumbnail_Raw,https://drive.google.com/uc?id=15Qs_r3nVwpPWkKQvhE3owFHQMf8IuVGA&export=download,https://drive.google.com/uc?id=1pyE8923Pq6aHj9O2uHP3tKeVM5e8amIh&export=download,https://drive.google.com/uc?id=1oC4ctZ02x2XRzpO1E9lVdQpOjcj9HNCT&export=download
79,religion,دين,religion,دين,religious events,المناسبات الدينية,religion,دين,"هنا تتجلى المناسبات الدينية إيماناً ينبثق من رمضان والعيد، حيث التقوى سيفٌ يقطع الظلم والليلُ يُصلي مع الصلوات.  
اقرأ أبياتاً تُعطر الروح بالخشوع والفخر الإيماني، تجعل القلب يعانق السحاب في جنة الطاعة.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,religion,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Religion_religious events_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Religion_religious events_Focus.jpg,Religion_religious events_المناسبات الدينية_Focus,Focus_Live,Religion_religious events_المناسبات الدينية_thumbnail_Raw,https://drive.google.com/uc?id=1dpJ8hjwIRndPEQqVMOLmhE8XGgpMm_dN&export=download,https://drive.google.com/uc?id=1La2ND_V3RKFcfQoCnqPk9XVsKd4a542b&export=download,https://drive.google.com/uc?id=1CdGEJLIcGIfM-kNYSxyl-2PWU1Ah9X9s&export=download
80,religion,دين,religion,دين,religious books,الكتب المقدسة,religion,دين,"الكتب المقدسة هنا ليست ورقاً مقدساً فحسب، بل نورٌ يهدي الروح كالسيفِ زايد في ميدان الحكمة والإيمان.  
اقرأ أبياتاً تُعانقَ السماءَ بالفخر، حيث يصبح القرآنُ رفيقَ الصقرِ والحَيْنِ في دروب العزِّ والوفاء.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,religion,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Religion_religious books_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Religion_religious books_Focus.jpg,Religion_religious books_الكتب المقدسة_Focus,Image_issue,Religion_religious books_الكتب المقدسة_thumbnail_Raw,https://drive.google.com/uc?id=1YZOr6ch4MzyflZ7nnjvYARhqOjUgluWu&export=download,https://drive.google.com/uc?id=1m58qzYjmGxwTeCfsLqhQOmvhyEiEifzX&export=download,https://drive.google.com/uc?id=1hi9jPHMJS7lGHOetMmyr2nHazNaa0-7S&export=download
81,religion,دين,religion,دين,religious belifs,المفاهيم الإيمانية,religion,دين,"هنا تتجلى المفاهيم الإيمانية إيماناً ينبت في الصحراء كالغيث، يروي الروح باليقين والتوكل على الباري.  
اقرأ أبياتاً تُعانق السماوات، حيث يصبح الإيمان سيفاً يقطع الشك، والقلب معقلَ وفاءٍ يُخلّد الأبرار.","use SubCategory_Text_EN/AR as [""query_key""]",Word_search,religion,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/thumbnail_view/Religion_religious belifs_thumbnail_view.jpg,https://uffjlburuvsnstvgyito.supabase.co/storage/v1/object/public/Diwan_Hamdan/Cateories/Focus/Religion_religious belifs_Focus.jpg,Religion_religious belifs_المفاهيم الإيمانية_Focus,Focus_Live,Religion_religious belifs_المفاهيم الإيمانية_thumbnail_Raw,https://drive.google.com/uc?id=17__fBUp2rBkf_inBQuCdLVwQjsQz4o2N&export=download,https://drive.google.com/uc?id=1S2GDaO5AJ3rYwqar4L5Ap-yJ1srxInph&export=download,https://drive.google.com/uc?id=1HBaxSQKxQbedufWIwiHX6odUyemAPlt2&export=download
